time,tot_sewer_and_water,num_sewer_and_water,avg_sewer_and_water,tot_power,num_power,avg_power,tot_roads_and_bridges,num_roads_and_bridges,avg_roads_and_bridges,tot_buildings,num_buildings,avg_buildings,tot_shake_intensity,num_shake_intensity,avg_shake_intensity,tot_medical,num_medical,avg_medical
2020-04-06 12:00:00,42.0,9,4.666666666666667,54.0,9,6.0,52.0,9,5.777777777777778,59.0,9,6.555555555555555,0.0,1,0.0,57.0,9,6.333333333333333
2020-04-06 13:00:00,47.0,13,3.6153846153846154,81.0,13,6.230769230769231,78.0,13,6.0,71.0,13,5.461538461538462,0.0,1,0.0,65.0,13,5.0
2020-04-06 14:00:00,48.0,11,4.363636363636363,65.0,11,5.909090909090909,66.0,11,6.0,53.0,11,4.818181818181818,2.0,3,0.6666666666666666,58.0,11,5.2727272727272725
2020-04-06 15:00:00,248.0,70,3.5428571428571427,208.0,70,2.9714285714285715,210.0,70,3.0,224.0,70,3.2,64.0,63,1.0158730158730158,166.0,70,2.3714285714285714
2020-04-06 16:00:00,458.0,141,3.24822695035461,434.0,141,3.078014184397163,434.0,141,3.078014184397163,469.0,141,3.326241134751773,82.0,109,0.7522935779816514,326.0,141,2.3120567375886525
2020-04-06 17:00:00,427.0,126,3.388888888888889,378.0,126,3.0,418.0,126,3.3174603174603177,394.0,126,3.126984126984127,78.0,99,0.7878787878787878,298.0,126,2.365079365079365
2020-04-06 18:00:00,188.0,52,3.6153846153846154,182.0,52,3.5,183.0,52,3.519230769230769,173.0,52,3.326923076923077,19.0,33,0.5757575757575758,160.0,52,3.076923076923077
2020-04-06 19:00:00,79.0,21,3.761904761904762,76.0,21,3.619047619047619,81.0,21,3.857142857142857,82.0,21,3.9047619047619047,11.0,14,0.7857142857142857,80.0,21,3.8095238095238093
2020-04-06 20:00:00,51.0,15,3.4,60.0,15,4.0,82.0,15,5.466666666666667,52.0,15,3.466666666666667,4.0,6,0.6666666666666666,47.0,15,3.1333333333333333
2020-04-06 21:00:00,79.0,14,5.642857142857143,59.0,14,4.214285714285714,48.0,14,3.4285714285714284,50.0,14,3.5714285714285716,3.0,4,0.75,80.0,14,5.714285714285714
2020-04-06 22:00:00,67.0,16,4.1875,80.0,16,5.0,79.0,16,4.9375,62.0,16,3.875,2.0,1,2.0,81.0,16,5.0625
2020-04-06 23:00:00,42.0,7,6.0,44.0,7,6.285714285714286,25.0,7,3.5714285714285716,36.0,7,5.142857142857143,0.0,1,0.0,38.0,7,5.428571428571429
2020-04-07 00:00:00,16.0,5,3.2,18.0,5,3.6,24.0,5,4.8,37.0,5,7.4,0.0,0,0.0,29.0,5,5.8
2020-04-07 01:00:00,58.0,9,6.444444444444445,46.0,9,5.111111111111111,47.0,9,5.222222222222222,34.0,9,3.7777777777777777,2.0,4,0.5,59.0,9,6.555555555555555
2020-04-07 02:00:00,19.0,4,4.75,26.0,4,6.5,30.0,4,7.5,32.0,4,8.0,0.0,0,0.0,18.0,4,4.5
2020-04-07 03:00:00,44.0,6,7.333333333333333,35.0,6,5.833333333333333,31.0,6,5.166666666666667,40.0,6,6.666666666666667,1.0,1,1.0,34.0,6,5.666666666666667
2020-04-07 04:00:00,54.0,10,5.4,49.0,10,4.9,54.0,10,5.4,62.0,10,6.2,0.0,0,0.0,64.0,10,6.4
2020-04-07 05:00:00,26.0,6,4.333333333333333,25.0,6,4.166666666666667,33.0,6,5.5,20.0,6,3.3333333333333335,2.0,2,1.0,40.0,6,6.666666666666667
2020-04-07 06:00:00,57.0,10,5.7,37.0,10,3.7,41.0,10,4.1,51.0,10,5.1,1.0,3,0.3333333333333333,57.0,10,5.7
2020-04-07 07:00:00,24.0,4,6.0,33.0,4,8.25,29.0,4,7.25,25.0,4,6.25,0.0,0,0.0,35.0,4,8.75
2020-04-07 08:00:00,85.0,13,6.538461538461538,59.0,13,4.538461538461538,82.0,13,6.3076923076923075,64.0,13,4.923076923076923,3.0,3,1.0,91.0,13,7.0
2020-04-07 09:00:00,70.0,11,6.363636363636363,66.0,11,6.0,64.0,11,5.818181818181818,74.0,11,6.7272727272727275,1.0,2,0.5,47.0,11,4.2727272727272725
2020-04-07 10:00:00,61.0,11,5.545454545454546,72.0,11,6.545454545454546,78.0,11,7.090909090909091,33.0,11,3.0,0.0,0,0.0,48.0,11,4.363636363636363
2020-04-07 11:00:00,25.0,8,3.125,50.0,8,6.25,59.0,8,7.375,44.0,8,5.5,2.0,3,0.6666666666666666,51.0,8,6.375
2020-04-07 12:00:00,22.0,5,4.4,26.0,5,5.2,28.0,5,5.6,36.0,5,7.2,0.0,1,0.0,25.0,5,5.0
2020-04-07 13:00:00,27.0,5,5.4,38.0,5,7.6,27.0,5,5.4,32.0,5,6.4,0.0,3,0.0,14.0,5,2.8
2020-04-07 14:00:00,44.0,9,4.888888888888889,43.0,9,4.777777777777778,53.0,9,5.888888888888889,75.0,9,8.333333333333334,2.0,2,1.0,51.0,9,5.666666666666667
2020-04-07 15:00:00,37.0,7,5.285714285714286,48.0,7,6.857142857142857,37.0,7,5.285714285714286,18.0,7,2.5714285714285716,1.0,2,0.5,47.0,7,6.714285714285714
2020-04-07 16:00:00,7.0,2,3.5,8.0,2,4.0,3.0,2,1.5,11.0,2,5.5,0.0,0,0.0,10.0,2,5.0
2020-04-07 17:00:00,39.0,6,6.5,28.0,6,4.666666666666667,29.0,6,4.833333333333333,21.0,6,3.5,1.0,1,1.0,35.0,6,5.833333333333333
2020-04-07 18:00:00,15.0,3,5.0,13.0,3,4.333333333333333,12.0,3,4.0,15.0,3,5.0,0.0,1,0.0,24.0,3,8.0
2020-04-07 19:00:00,55.0,9,6.111111111111111,53.0,9,5.888888888888889,40.0,9,4.444444444444445,59.0,9,6.555555555555555,1.0,2,0.5,55.0,9,6.111111111111111
2020-04-07 20:00:00,76.0,14,5.428571428571429,73.0,14,5.214285714285714,87.0,14,6.214285714285714,97.0,14,6.928571428571429,0.0,0,0.0,89.0,14,6.357142857142857
2020-04-07 21:00:00,64.0,9,7.111111111111111,46.0,9,5.111111111111111,52.0,9,5.777777777777778,39.0,9,4.333333333333333,0.0,1,0.0,44.0,9,4.888888888888889
2020-04-07 22:00:00,52.0,9,5.777777777777778,47.0,9,5.222222222222222,38.0,9,4.222222222222222,38.0,9,4.222222222222222,1.0,2,0.5,59.0,9,6.555555555555555
2020-04-07 23:00:00,27.0,7,3.857142857142857,30.0,7,4.285714285714286,18.0,7,2.5714285714285716,25.0,7,3.5714285714285716,3.0,3,1.0,35.0,7,5.0
2020-04-08 00:00:00,31.0,9,3.4444444444444446,45.0,9,5.0,45.0,9,5.0,47.0,9,5.222222222222222,3.0,3,1.0,60.0,9,6.666666666666667
2020-04-08 01:00:00,20.0,5,4.0,35.0,5,7.0,28.0,5,5.6,10.0,5,2.0,0.0,0,0.0,34.0,5,6.8
2020-04-08 02:00:00,44.0,6,7.333333333333333,14.0,6,2.3333333333333335,44.0,6,7.333333333333333,38.0,6,6.333333333333333,0.0,0,0.0,31.0,6,5.166666666666667
2020-04-08 03:00:00,44.0,8,5.5,37.0,8,4.625,43.0,8,5.375,27.0,8,3.375,0.0,2,0.0,43.0,8,5.375
2020-04-08 04:00:00,42.0,6,7.0,30.0,6,5.0,35.0,6,5.833333333333333,20.0,6,3.3333333333333335,0.0,1,0.0,40.0,6,6.666666666666667
2020-04-08 05:00:00,43.0,8,5.375,45.0,8,5.625,29.0,8,3.625,52.0,8,6.5,0.0,0,0.0,53.0,8,6.625
2020-04-08 06:00:00,31.0,5,6.2,19.0,5,3.8,28.0,5,5.6,33.0,5,6.6,0.0,0,0.0,38.0,5,7.6
2020-04-08 07:00:00,41.0,8,5.125,60.0,8,7.5,42.0,8,5.25,48.0,8,6.0,1.0,1,1.0,59.0,8,7.375
2020-04-08 08:00:00,53.0,11,4.818181818181818,64.0,11,5.818181818181818,53.0,11,4.818181818181818,57.0,11,5.181818181818182,1.0,1,1.0,44.0,11,4.0
2020-04-08 09:00:00,23673.0,3907,6.059124648067571,31324.0,3907,8.017404658305605,23620.0,3907,6.045559252623496,19764.0,3907,5.058612746352701,23133.0,3899,5.933059758912542,27506.0,3907,7.040184284617354
2020-04-08 10:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 11:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 12:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 13:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 14:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 15:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 16:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 17:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 18:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 19:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 20:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 21:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 22:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 23:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 00:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 01:00:00,30548.0,4486,6.809629959875167,38901.0,4486,8.67164511814534,30469.0,4486,6.7920196165849305,26116.0,4486,5.821667409719126,18702.0,4430,4.221670428893905,35025.0,4486,7.807623718234507
2020-04-09 02:00:00,64.0,10,6.4,48.0,10,4.8,39.0,10,3.9,66.0,10,6.6,1.0,3,0.3333333333333333,59.0,10,5.9
2020-04-09 03:00:00,61.0,8,7.625,64.0,8,8.0,54.0,8,6.75,38.0,8,4.75,0.0,0,0.0,33.0,8,4.125
2020-04-09 04:00:00,38.0,12,3.1666666666666665,68.0,12,5.666666666666667,54.0,12,4.5,78.0,12,6.5,0.0,2,0.0,48.0,12,4.0
2020-04-09 05:00:00,29.0,7,4.142857142857143,39.0,7,5.571428571428571,60.0,7,8.571428571428571,36.0,7,5.142857142857143,1.0,2,0.5,56.0,7,8.0
2020-04-09 06:00:00,26.0,7,3.7142857142857144,36.0,7,5.142857142857143,36.0,7,5.142857142857143,42.0,7,6.0,0.0,2,0.0,40.0,7,5.714285714285714
2020-04-09 07:00:00,15.0,5,3.0,5.0,5,1.0,26.0,5,5.2,29.0,5,5.8,0.0,0,0.0,21.0,5,4.2
2020-04-09 08:00:00,50.0,9,5.555555555555555,66.0,9,7.333333333333333,40.0,9,4.444444444444445,47.0,9,5.222222222222222,0.0,0,0.0,63.0,9,7.0
2020-04-09 09:00:00,52.0,8,6.5,38.0,8,4.75,30.0,8,3.75,51.0,8,6.375,0.0,0,0.0,55.0,8,6.875
2020-04-09 10:00:00,56.0,11,5.090909090909091,69.0,11,6.2727272727272725,79.0,11,7.181818181818182,63.0,11,5.7272727272727275,1.0,3,0.3333333333333333,68.0,11,6.181818181818182
2020-04-09 11:00:00,62.0,10,6.2,56.0,10,5.6,39.0,10,3.9,44.0,10,4.4,2.0,3,0.6666666666666666,61.0,10,6.1
2020-04-09 12:00:00,68.0,10,6.8,69.0,10,6.9,70.0,10,7.0,48.0,10,4.8,1.0,1,1.0,56.0,10,5.6
2020-04-09 13:00:00,27.0,7,3.857142857142857,42.0,7,6.0,26.0,7,3.7142857142857144,31.0,7,4.428571428571429,0.0,2,0.0,26.0,7,3.7142857142857144
2020-04-09 14:00:00,62.0,11,5.636363636363637,66.0,11,6.0,56.0,11,5.090909090909091,59.0,11,5.363636363636363,1.0,2,0.5,61.0,11,5.545454545454546
2020-04-09 15:00:00,1808.0,187,9.668449197860962,1809.0,187,9.67379679144385,1794.0,187,9.593582887700535,1314.0,187,7.026737967914438,905.0,184,4.918478260869565,1288.0,187,6.887700534759358
2020-04-09 16:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 17:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 18:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 19:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 20:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 21:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 22:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 23:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 00:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 01:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 02:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 03:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 04:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 05:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 06:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 07:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 08:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 09:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 10:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 11:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-10 12:00:00,37663.0,3902,9.652229625832906,37752.0,3902,9.675038441824706,37665.0,3902,9.652742183495644,27090.0,3902,6.94259354177345,19081.0,3831,4.980683894544505,27049.0,3902,6.93208610968734
2020-04-10 13:00:00,64.0,10,6.4,60.0,10,6.0,56.0,10,5.6,54.0,10,5.4,0.0,1,0.0,57.0,10,5.7
2020-04-10 14:00:00,55.0,9,6.111111111111111,56.0,9,6.222222222222222,52.0,9,5.777777777777778,54.0,9,6.0,0.0,1,0.0,59.0,9,6.555555555555555
2020-04-10 15:00:00,64.0,10,6.4,39.0,10,3.9,61.0,10,6.1,68.0,10,6.8,0.0,1,0.0,47.0,10,4.7
2020-04-10 16:00:00,26.0,5,5.2,28.0,5,5.6,30.0,5,6.0,24.0,5,4.8,1.0,2,0.5,25.0,5,5.0
2020-04-10 17:00:00,66.0,13,5.076923076923077,70.0,13,5.384615384615385,92.0,13,7.076923076923077,75.0,13,5.769230769230769,0.0,1,0.0,60.0,13,4.615384615384615
2020-04-10 18:00:00,18.0,7,2.5714285714285716,41.0,7,5.857142857142857,36.0,7,5.142857142857143,24.0,7,3.4285714285714284,0.0,0,0.0,46.0,7,6.571428571428571
2020-04-10 19:00:00,50.0,6,8.333333333333334,36.0,6,6.0,37.0,6,6.166666666666667,11.0,6,1.8333333333333333,0.0,1,0.0,26.0,6,4.333333333333333
2020-04-10 20:00:00,71.0,13,5.461538461538462,71.0,13,5.461538461538462,65.0,13,5.0,64.0,13,4.923076923076923,1.0,1,1.0,69.0,13,5.3076923076923075
2020-04-10 21:00:00,28.0,6,4.666666666666667,35.0,6,5.833333333333333,36.0,6,6.0,40.0,6,6.666666666666667,1.0,1,1.0,31.0,6,5.166666666666667
2020-04-10 22:00:00,36.0,8,4.5,41.0,8,5.125,47.0,8,5.875,36.0,8,4.5,0.0,2,0.0,26.0,8,3.25
2020-04-10 23:00:00,37.0,6,6.166666666666667,44.0,6,7.333333333333333,32.0,6,5.333333333333333,35.0,6,5.833333333333333,0.0,1,0.0,32.0,6,5.333333333333333
